
                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
2026-08-31 05:01:22,679 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
GPU: NVIDIA H100 80GB HBM3 | Peak FLOPS (BF16): 9.89e+14
COMPUTE_DTYPE: torch.bfloat16 (set via NANOCHAT_DTYPE=bfloat16)
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
WARNING: Flash Attention 3 not available, using PyTorch SDPA fallback
WARNING: Training will be less efficient without FA3
WARNING: SDPA has no support for sliding window attention (window_pattern='SSSL'). Your GPU utilization will be terrible.
WARNING: Recommend using --window-pattern L for full context attention without alternating sliding window patterns.
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Vocab size: 32,768
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 32768,
  "n_layer": 12,
  "n_head": 6,
  "n_kv_head": 6,
  "n_embd": 768,
  "window_pattern": "SSSL"
}
hytorch: catalog arm runs EAGER (torch.compile skipped)
Parameter counts:
wte                     : 25,165,824
value_embeds            : 150,994,944
lm_head                 : 25,165,824
transformer_matrices    : 84,935,088
scalars                 : 50
total                   : 286,261,730
Estimated FLOPs per token: 7.596960e+08
Scaling LRs by 0.3536 for batch size 65,536 (reference: 524,288)
Scaling weight decay from 0.280000 to 0.098995 for depth 12
Scaling the LR for the AdamW parameters ∝1/√(768/768) = 1.000000
Using user-provided number of iterations: 1,500
Total number of training tokens: 98,304,000
Tokens : Scaling params ratio: 0.89
Total training FLOPs estimate: 7.468116e+16
Tokens / micro-batch / rank: 16 x 2048 = 32,768
Tokens / micro-batch: 32,768
Total batch size 65,536 => gradient accumulation steps: 2
step 00000/01500 (0.00%) | loss: 10.397459 | lrm: 0.03 | dt: 6469.30ms | tok/sec: 10,130 | bf16_mfu: 0.78 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/01500 (0.07%) | loss: 10.394104 | lrm: 0.05 | dt: 4607.32ms | tok/sec: 14,224 | bf16_mfu: 1.09 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00002/01500 (0.13%) | loss: 10.387958 | lrm: 0.07 | dt: 4389.53ms | tok/sec: 14,930 | bf16_mfu: 1.15 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00003/01500 (0.20%) | loss: 10.378675 | lrm: 0.10 | dt: 4367.37ms | tok/sec: 15,005 | bf16_mfu: 1.15 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00004/01500 (0.27%) | loss: 10.365831 | lrm: 0.12 | dt: 4376.86ms | tok/sec: 14,973 | bf16_mfu: 1.15 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00005/01500 (0.33%) | loss: 10.349612 | lrm: 0.15 | dt: 4387.77ms | tok/sec: 14,936 | bf16_mfu: 1.15 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00006/01500 (0.40%) | loss: 10.327824 | lrm: 0.17 | dt: 4388.48ms | tok/sec: 14,933 | bf16_mfu: 1.15 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00007/01500 (0.47%) | loss: 10.299592 | lrm: 0.20 | dt: 4394.58ms | tok/sec: 14,912 | bf16_mfu: 1.15 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00008/01500 (0.53%) | loss: 10.265209 | lrm: 0.23 | dt: 4368.92ms | tok/sec: 15,000 | bf16_mfu: 1.15 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00009/01500 (0.60%) | loss: 10.221569 | lrm: 0.25 | dt: 4357.32ms | tok/sec: 15,040 | bf16_mfu: 1.16 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00010/01500 (0.67%) | loss: 10.168312 | lrm: 0.28 | dt: 4527.55ms | tok/sec: 14,474 | bf16_mfu: 1.11 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00011/01500 (0.73%) | loss: 10.095079 | lrm: 0.30 | dt: 4500.18ms | tok/sec: 14,562 | bf16_mfu: 1.12 | epoch: 1 pq: 0 rg: 2 | total time: 0.08m | eta: 111.7m
step 00012/01500 (0.80%) | loss: 9.999280 | lrm: 0.33 | dt: 4507.19ms | tok/sec: 14,540 | bf16_mfu: 1.12 | epoch: 1 pq: 0 rg: 2 | total time: 0.15m | eta: 111.7m
step 00013/01500 (0.87%) | loss: 9.879589 | lrm: 0.35 | dt: 4498.38ms | tok/sec: 14,568 | bf16_mfu: 1.12 | epoch: 1 pq: 0 rg: 2 | total time: 0.23m | eta: 111.6m
step 00014/01500 (0.93%) | loss: 9.738483 | lrm: 0.38 | dt: 4574.40ms | tok/sec: 14,326 | bf16_mfu: 1.10 | epoch: 1 pq: 0 rg: 2 | total time: 0.30m | eta: 111.9m
step 00015/01500 (1.00%) | loss: 9.568476 | lrm: 0.40 | dt: 4500.62ms | tok/sec: 14,561 | bf16_mfu: 1.12 | epoch: 1 pq: 0 rg: 2 | total time: 0.38m | eta: 111.8m
step 00016/01500 (1.07%) | loss: 9.380355 | lrm: 0.42 | dt: 4540.80ms | tok/sec: 14,432 | bf16_mfu: 1.11 | epoch: 1 pq: 0 rg: 2 | total time: 0.45m | eta: 111.8m
step 00017/01500 (1.13%) | loss: 9.199153 | lrm: 0.45 | dt: 4479.99ms | tok/sec: 14,628 | bf16_mfu: 1.12 | epoch: 1 pq: 0 rg: 2 | total time: 0.53m | eta: 111.6m
step 00018/01500 (1.20%) | loss: 9.009268 | lrm: 0.47 | dt: 4409.23ms | tok/sec: 14,863 | bf16_mfu: 1.14 | epoch: 1 pq: 0 rg: 3 | total time: 0.60m | eta: 111.2m
step 00019/01500 (1.27%) | loss: 8.818155 | lrm: 0.50 | dt: 4364.98ms | tok/sec: 15,014 | bf16_mfu: 1.15 | epoch: 1 pq: 0 rg: 3 | total time: 0.67m | eta: 110.7m
step 00020/01500 (1.33%) | loss: 8.645733 | lrm: 0.53 | dt: 4413.73ms | tok/sec: 14,848 | bf16_mfu: 1.14 | epoch: 1 pq: 0 rg: 3 | total time: 0.75m | eta: 110.5m
step 00021/01500 (1.40%) | loss: 8.488307 | lrm: 0.55 | dt: 4411.98ms | tok/sec: 14,854 | bf16_mfu: 1.14 | epoch: 1 pq: 0 rg: 3 | total time: 0.82m | eta: 110.3m
step 00022/01500 (1.47%) | loss: 8.327740 | lrm: 0.57 | dt: 4420.16ms | tok/sec: 14,826 | bf16_mfu: 1.14 | epoch: 1 pq: 0 rg: 3 | total time: 0.89m | eta: 110.1m
step 00023/01500 (1.53%) | loss: 8.189265 | lrm: 0.60 | dt: 4368.32ms | tok/sec: 15,002 | bf16_mfu: 1.15 | epoch: 1 pq: 0 rg: 3 | total time: 0.97m | eta: 109.8m
step 00024/01500 (1.60%) | loss: 8.052342 | lrm: 0.62 | dt: 4367.56ms | tok/sec: 15,005 | bf16_mfu: 1.15 | epoch: 1 pq: 0 rg: 3 | total time: 1.04m | eta: 109.6m
step 00025/01500 (1.67%) | loss: 7.931498 | lrm: 0.65 | dt: 4429.00ms | tok/sec: 14,797 | bf16_mfu: 1.14 | epoch: 1 pq: 0 rg: 3 | total time: 1.11m | eta: 109.5m
step 00026/01500 (1.73%) | loss: 7.816974 | lrm: 0.68 | dt: 4386.90ms | tok/sec: 14,939 | bf16_mfu: 1.15 | epoch: 1 pq: 0 rg: 4 | total time: 1.19m | eta: 109.3m
step 00027/01500 (1.80%) | loss: 7.698186 | lrm: 0.70 | dt: 4401.44ms | tok/sec: 14,889 | bf16_mfu: 1.14 | epoch: 1 pq: 0 rg: 4 | total time: 1.26m | eta: 109.1m
step 00028/01500 (1.87%) | loss: 7.586102 | lrm: 0.72 | dt: 4439.94ms | tok/sec: 14,760 | bf16_mfu: 1.13 | epoch: 1 pq: 0 rg: 4 | total time: 1.33m | eta: 109.1m
step 00029/01500 (1.93%) | loss: 7.499677 | lrm: 0.75 | dt: 4385.09ms | tok/sec: 14,945 | bf16_mfu: 1.15 | epoch: 1 pq: 0 rg: 4 | total time: 1.41m | eta: 108.9m
step 00030/01500 (2.00%) | loss: 7.418033 | lrm: 0.78 | dt: 4373.20ms | tok/sec: 14,985 | bf16_mfu: 1.15 | epoch: 1 pq: 0 rg: 4 | total time: 1.48m | eta: 108.7m
step 00031/01500 (2.07%) | loss: 7.338962 | lrm: 0.80 | dt: 4405.82ms | tok/sec: 14,874 | bf16_mfu: 1.14 | epoch: 1 pq: 0 rg: 4 | total time: 1.55m | eta: 108.6m
step 00032/01500 (2.13%) | loss: 7.250229 | lrm: 0.82 | dt: 4465.97ms | tok/sec: 14,674 | bf16_mfu: 1.13 | epoch: 1 pq: 0 rg: 4 | total time: 1.63m | eta: 108.6m
step 00033/01500 (2.20%) | loss: 7.198490 | lrm: 0.85 | dt: 4408.77ms | tok/sec: 14,864 | bf16_mfu: 1.14 | epoch: 1 pq: 0 rg: 4 | total time: 1.70m | eta: 108.5m
step 00034/01500 (2.27%) | loss: 7.119389 | lrm: 0.88 | dt: 4376.96ms | tok/sec: 14,972 | bf16_mfu: 1.15 | epoch: 1 pq: 0 rg: 5 | total time: 1.77m | eta: 108.4m
step 00035/01500 (2.33%) | loss: 7.059447 | lrm: 0.90 | dt: 4368.09ms | tok/sec: 15,003 | bf16_mfu: 1.15 | epoch: 1 pq: 0 rg: 5 | total time: 1.85m | eta: 108.2m
step 00036/01500 (2.40%) | loss: 7.007266 | lrm: 0.93 | dt: 4340.11ms | tok/sec: 15,100 | bf16_mfu: 1.16 | epoch: 1 pq: 0 rg: 5 | total time: 1.92m | eta: 108.1m
step 00037/01500 (2.47%) | loss: 6.959286 | lrm: 0.95 | dt: 4361.04ms | tok/sec: 15,027 | bf16_mfu: 1.15 | epoch: 1 pq: 0 rg: 5 | total time: 1.99m | eta: 107.9m
step 00038/01500 (2.53%) | loss: 6.911861 | lrm: 0.97 | dt: 4449.64ms | tok/sec: 14,728 | bf16_mfu: 1.13 | epoch: 1 pq: 0 rg: 5 | total time: 2.07m | eta: 107.9m
step 00039/01500 (2.60%) | loss: 6.869506 | lrm: 1.00 | dt: 4396.22ms | tok/sec: 14,907 | bf16_mfu: 1.15 | epoch: 1 pq: 0 rg: 5 | total time: 2.14m | eta: 107.8m
step 00040/01500 (2.67%) | loss: 6.824573 | lrm: 1.00 | dt: 4393.93ms | tok/sec: 14,915 | bf16_mfu: 1.15 | epoch: 1 pq: 0 rg: 5 | total time: 2.21m | eta: 107.7m
step 00041/01500 (2.73%) | loss: 6.767663 | lrm: 1.00 | dt: 4519.55ms | tok/sec: 14,500 | bf16_mfu: 1.11 | epoch: 1 pq: 0 rg: 6 | total time: 2.29m | eta: 107.7m
step 00042/01500 (2.80%) | loss: 6.729869 | lrm: 1.00 | dt: 4490.54ms | tok/sec: 14,594 | bf16_mfu: 1.12 | epoch: 1 pq: 0 rg: 6 | total time: 2.36m | eta: 107.6m
step 00043/01500 (2.87%) | loss: 6.685012 | lrm: 1.00 | dt: 4497.89ms | tok/sec: 14,570 | bf16_mfu: 1.12 | epoch: 1 pq: 0 rg: 6 | total time: 2.44m | eta: 107.6m
step 00044/01500 (2.93%) | loss: 6.640629 | lrm: 1.00 | dt: 4494.94ms | tok/sec: 14,579 | bf16_mfu: 1.12 | epoch: 1 pq: 0 rg: 6 | total time: 2.51m | eta: 107.6m
step 00045/01500 (3.00%) | loss: 6.590565 | lrm: 1.00 | dt: 4516.31ms | tok/sec: 14,510 | bf16_mfu: 1.11 | epoch: 1 pq: 0 rg: 6 | total time: 2.59m | eta: 107.6m
